houseguid,formalname_region,formalname_area,formalname_city,formalname_street,house_number,building,block,letter,floor_count_max,floor_count_min,living_quarters_count,area_residential
57a013d1-3803-410b-8509-d62867f0994c,Свердловская,,Нижний Тагил,Победы,31,,,,3.0,3.0,24.0,"1608,60"
68b1cbbb-22e0-4e6d-afbd-e023b3284a2a,Свердловская,,Нижний Тагил,Победы,32,,,,5.0,5.0,76.0,"3005,40"
b5156967-7a79-458e-8b8d-3b8488fd5beb,Свердловская,,Нижний Тагил,Победы,34,,,,5.0,5.0,80.0,"3199,90"
c37d8910-6e33-4e9a-95f8-bba7932608de,Свердловская,,Нижний Тагил,Победы,36,,,,5.0,5.0,80.0,"3200,20"
9629a2a6-0faf-4c8e-bdb2-d998e4c02c9c,Свердловская,,Нижний Тагил,Победы,38,,,,5.0,5.0,80.0,"3191,60"
256ba760-976b-46cb-9acb-67a6ccbc09fd,Свердловская,,Нижний Тагил,Победы,40,,,,5.0,5.0,64.0,"2558,90"
6df3467e-cd46-4885-a8f4-605e20cc698b,Свердловская,,Нижний Тагил,Победы,43,,,,9.0,1.0,51.0,"2107,30"
8518cab6-d525-4abe-a540-ee8fd6c2e804,Свердловская,,Нижний Тагил,Победы,44,,,,5.0,5.0,79.0,"3160,20"
e5515d24-94af-4c57-887c-0d562a0e6a4e,Свердловская,,Нижний Тагил,Победы,45,,,,5.0,1.0,158.0,"2837,80"
e185ca86-f269-6928-9493-eecb9ff5afac,Свердловская,,Нижний Тагил,Победы,45/2,,,,5.0,1.0,158.0,"2894,20"
a8b361e5-265c-4f3d-bc4c-a5f8849fc2b3,Свердловская,,Нижний Тагил,Победы,46,,,,5.0,5.0,76.0,"3079,00"
ad05d04b-78e6-4029-867e-23c14a51acbe,Свердловская,,Нижний Тагил,Победы,47,,1,,5.0,1.0,159.0,"2995,80"
ac133f04-0ffc-4197-b18e-7121649dc182,Свердловская,,Нижний Тагил,Победы,47,,2,,5.0,1.0,160.0,"2995,80"
b6336ac6-29a2-49a7-8868-d1c5aa115fae,Свердловская,,Нижний Тагил,Победы,48,,,,5.0,5.0,60.0,"2601,80"
b76548cd-7a66-4fb6-8b37-d8af14b8f8d9,Свердловская,,Нижний Тагил,Победы,49,,,,5.0,5.0,60.0,"2588,00"
58863b26-6972-4797-a781-3db08316bc4e,Свердловская,,Нижний Тагил,Победы,49а,,,,5.0,5.0,60.0,"2573,00"
a03b21ed-b5ae-4bbc-8923-8e36e3c2e7a2,Свердловская,,Нижний Тагил,Победы,50,,,,5.0,5.0,60.0,"2552,50"
000af6fa-7aaa-47d3-b899-287cbbd48b71,Свердловская,,Нижний Тагил,Полярная,9,,,,7.0,1.0,50.0,"1651,60"
0ce2b3a6-1990-4b0f-a32a-3f4c1f4b2fb5,Свердловская,,Нижний Тагил,Полярная,12,,,,2.0,2.0,65.0,"698,60"
5c8d6cc6-87e1-4349-a472-942ce22fd835,Свердловская,,Нижний Тагил,Полярная,16,,,,1.0,,,"262,40"
e7c126f3-512b-4efb-8025-1e39b9b76af3,Свердловская,,Нижний Тагил,Поперечная,20,,,,2.0,2.0,16.0,"694,60"
721014bb-c0fd-4faf-8339-f343278f2c18,Свердловская,,Нижний Тагил,Попова,38,,,,2.0,1.0,12.0,"659,90"
46df85d5-1205-4a2f-bc6c-0f9d65898896,Свердловская,,Нижний Тагил,Попова,39,,,,2.0,1.0,12.0,"508,10"
cf7d3af2-3eb6-4348-aa4c-11e5f25a4506,Свердловская,,Нижний Тагил,Попова,41,,,,2.0,1.0,6.0,"340,40"
9ea0c482-da91-407b-9d1e-9d079dd5a9d1,Свердловская,,Нижний Тагил,Попова,43,,,,2.0,1.0,12.0,"511,80"
a2f46245-5aaa-47fb-a5d4-0bb1a8baa29d,Свердловская,,Нижний Тагил,Правды,3,,,,2.0,0.0,16.0,"727,20"
0fa5db81-aaf1-4774-b83c-3a395fa84079,Свердловская,,Нижний Тагил,Попова,19,,,,5.0,1.0,209.0,"10466,00"
ec7e4b3d-292d-4ea5-937f-33488ac088e2,Свердловская,,Нижний Тагил,Попова,34,,,,2.0,1.0,12.0,"427,10"
9301fbd6-94ff-43d0-83ba-29aa38d7aba2,Свердловская,,Нижний Тагил,Попова,20,,,,2.0,1.0,16.0,"836,80"
7ebf6500-6688-4af8-83d0-47f6c52b449f,Свердловская,,Нижний Тагил,Пархоменко,152,,,,5.0,5.0,60.0,"2842,06"
abd9e850-57dc-4452-b546-b35271db4695,Свердловская,,Нижний Тагил,Пархоменко,156,,,,5.0,1.0,50.0,"2388,80"
f12dbba3-07dc-4e76-8c3b-7ba6090e177f,Свердловская,,Нижний Тагил,Пархоменко,158,,,,5.0,1.0,76.0,"3353,40"
aef52514-8434-491d-abb9-93545a15367e,Свердловская,,Нижний Тагил,Пархоменко,131,,,,1.0,5.0,64.0,"1668,70"
18ff64aa-fd4a-28c2-85f3-556b8ef50924,Свердловская,,Нижний Тагил,Пархоменко,130/39,,,,5.0,5.0,143.0,"7716,10"
935053e9-7315-4c42-bbb0-712e5cd24675,Свердловская,,Нижний Тагил,Пархоменко,129,,,,5.0,1.0,75.0,"3257,00"
96946b3a-c1de-4bfd-804a-a185b33f5723,Свердловская,,Нижний Тагил,Пархоменко,112А,,,,5.0,5.0,80.0,"3185,50"
7d943c64-b612-4b58-83ef-e0c9d97e79ab,Свердловская,,Нижний Тагил,Пархоменко,38,,,,5.0,5.0,73.0,"3257,60"
8b96f70e-df03-422a-a20b-94fb0c3416f8,Свердловская,,Нижний Тагил,Пархоменко,40,,,,5.0,5.0,70.0,"2648,40"
ddaa396a-a3d8-4b83-8ecd-a8667115f8d7,Свердловская,,Нижний Тагил,Пархоменко,44,,,,15.0,15.0,140.0,"6662,80"
babda34a-0776-4432-b5ec-1c449eff0258,Свердловская,,Нижний Тагил,Пархоменко,99,,,,5.0,5.0,78.0,"3149,40"
a2077bf0-310a-4a2e-90de-4aa5ac34043f,Свердловская,,Нижний Тагил,Пархоменко,101,,,,5.0,5.0,80.0,"3180,40"
0cb0d86f-a619-4e36-9a76-d7da17602583,Свердловская,,Нижний Тагил,Пархоменко,105,,,,5.0,5.0,80.0,"3219,60"
912ad6ac-7231-4a97-80fd-50ef9038a697,Свердловская,,Нижний Тагил,Пархоменко,107,,,,5.0,5.0,80.0,"3166,30"
25659ff3-4a22-47cf-9ab6-99480132b61c,Свердловская,,Нижний Тагил,Пархоменко,110,,,,5.0,5.0,180.0,"3226,30"
b82dedba-c45e-464f-b2e9-486f32e30682,Свердловская,,Нижний Тагил,Пархоменко,111,,,,5.0,5.0,80.0,"3136,50"
e44050c0-0569-4daf-8d84-07cd039e63c4,Свердловская,,Нижний Тагил,Пархоменко,113,,,,5.0,5.0,77.0,"3168,20"
645cb817-e217-4e97-86fe-e0d5b85fe844,Свердловская,,Нижний Тагил,Пархоменко,127,,,,5.0,5.0,60.0,"2021,70"
d98b6760-a6d7-4e23-b73d-97f72a63817c,Свердловская,,Нижний Тагил,Пархоменко,114,,,,5.0,5.0,80.0,"3632,50"
f0922a24-dbde-45f9-9f3e-30cf1a40b6e9,Свердловская,,Нижний Тагил,Пархоменко,116,,,,5.0,5.0,80.0,"3134,00"
222dcfe6-b9db-4abe-b831-45805132fb8d,Свердловская,,Нижний Тагил,Пархоменко,118,,,,5.0,1.0,40.0,"1579,80"
18d6a655-c3ff-4e61-a3b7-c4fa1e57802e,Свердловская,,Нижний Тагил,Пархоменко,119,,,,5.0,5.0,61.0,"2706,50"
1f3724b6-2d1a-4532-85d9-14bc5f26de88,Свердловская,,Нижний Тагил,Пархоменко,121,,,,5.0,5.0,105.0,"4225,90"
abb71bd3-1da2-4b56-aa9e-86fa95d1472c,Свердловская,,Нижний Тагил,Пархоменко,122,,,,5.0,5.0,40.0,"2581,90"
bb531829-8eae-430a-b2a3-c6d375a0f585,Свердловская,,Нижний Тагил,Пархоменко,123,,,,5.0,5.0,64.0,"2529,90"
50d561bd-b199-48fd-ae7e-d29207dbba6e,Свердловская,,Нижний Тагил,Пархоменко,150,,,,5.0,1.0,75.0,"3519,10"
dec704fd-391e-793f-fad1-17f49ef2545f,Свердловская,,Нижний Тагил,Пархоменко,148/1,,,,,,,
c084c9e0-4731-42dc-b4cb-7c7b3191f574,Свердловская,,Нижний Тагил,Пархоменко,148,,,,5.0,1.0,43.0,"1949,60"
ed22b5a7-4a76-4544-8bcb-11b20363d204,Свердловская,,Нижний Тагил,Пархоменко,147,,,,5.0,1.0,80.0,"3317,80"
a7fd3b83-eeb4-47ee-98e7-76883a414408,Свердловская,,Нижний Тагил,Попова,21,,,,3.0,1.0,36.0,"1522,30"
891f2288-78d2-4c4d-8105-4272fb285bcd,Свердловская,,Нижний Тагил,Попова,22,,,,2.0,1.0,16.0,"823,20"
029be7a0-3c81-4281-9535-417ff592f03c,Свердловская,,Нижний Тагил,Попова,23,,,,5.0,1.0,142.0,"2531,00"
04ff9f77-0f6c-4611-a291-5be20e1a0cdf,Свердловская,,Нижний Тагил,Попова,26,,,,2.0,1.0,30.0,"790,10"
bf184c37-b5e7-475b-90dd-bd25ffcf5583,Свердловская,,Нижний Тагил,Попова,27,,,,5.0,1.0,134.0,"3541,50"
fc423c76-42b2-443e-ae70-612e6b437aeb,Свердловская,,Нижний Тагил,Попова,28,,,,2.0,1.0,16.0,"522,00"
aa755af8-f643-451d-9259-a68af619ead1,Свердловская,,Нижний Тагил,Попова,30,,,,2.0,1.0,16.0,"836,00"
7dfbf086-10ae-43f7-b874-cef872e94f61,Свердловская,,Нижний Тагил,Попова,32,,,,3.0,1.0,10.0,"634,80"
ec293578-4bba-4362-8214-3283caa5f809,Свердловская,,Нижний Тагил,Победы,22,,,,5.0,5.0,86.0,"4557,40"
1752aaf7-9e47-4d10-b364-55d4ffa039bb,Свердловская,,Нижний Тагил,Победы,20,,,,4.0,4.0,92.0,"5162,60"
4900482d-44bf-48b0-b8ff-1c435a5cecc1,Свердловская,,Нижний Тагил,Победы,16,,,,4.0,4.0,48.0,"1946,70"
26e86d3c-7210-8473-6c2d-b1bc20a9de4a,Свердловская,,Нижний Тагил,Патона,2/25,,,,4.0,0.0,76.0,"4248,70"
85d01548-898c-4b03-8d49-645dbe3987df,Свердловская,,Нижний Тагил,Победы,30,,,,5.0,5.0,64.0,"2583,30"
2140cc9a-9092-4c4c-aa70-ee8032a638c1,Свердловская,,Нижний Тагил,Пархоменко,131А,,,,5.0,1.0,60.0,"2594,50"
7c458e11-5e33-4c69-9545-15dc0613f433,Свердловская,,Нижний Тагил,Пархоменко,133,,,,5.0,5.0,56.0,"2368,70"
10cb9db9-69d1-45a7-aebd-ede555128a13,Свердловская,,Нижний Тагил,Пархоменко,134,,,,9.0,9.0,70.0,"4329,50"
4271c75c-32c2-4994-8d5a-fa04a24e2ea8,Свердловская,,Нижний Тагил,Пархоменко,135,,,,5.0,1.0,151.0,"2786,00"
7ebba4b0-21a9-41a9-b99d-b531831d93df,Свердловская,,Нижний Тагил,Пархоменко,136,,,,3.0,3.0,24.0,"1591,40"
7ccd8933-b1ad-494f-81a4-bf2601527071,Свердловская,,Нижний Тагил,Пархоменко,137,,,,5.0,1.0,100.0,"3034,40"
614f4664-37e0-4922-b585-09ad1fe39d87,Свердловская,,Нижний Тагил,Пархоменко,138,,,,3.0,3.0,15.0,"1270,70"
624aa88b-0137-46b3-8786-5d445be5da2c,Свердловская,,Нижний Тагил,Пархоменко,139,,,,5.0,1.0,70.0,"3151,00"
11ad168f-920f-43a9-84e2-1f25d0313a61,Свердловская,,Нижний Тагил,Пархоменко,141,,,,5.0,1.0,100.0,"3001,60"
37e88a2f-6f82-4b1a-90ea-ec3c1fc6960d,Свердловская,,Нижний Тагил,Пархоменко,142,,,,3.0,3.0,15.0,"1357,60"
7018064d-09ca-4f78-bde8-b0c299893e56,Свердловская,,Нижний Тагил,Пархоменко,143,,,,5.0,1.0,120.0,"3204,70"
17a23090-475f-4e3c-b6b9-d32f1a7f736d,Свердловская,,Нижний Тагил,Пархоменко,144,,,,3.0,3.0,28.0,"1792,30"
0d97d06d-ca26-4285-8207-ee13a9d058f4,Свердловская,,Нижний Тагил,Пархоменко,145,,,,5.0,1.0,70.0,"3426,30"
d17afc94-3fba-449f-b920-49ea820f469a,Свердловская,,Нижний Тагил,Пархоменко,132,,,,3.0,3.0,24.0,"1498,20"
50323eba-7408-4fee-ba2f-436bcd2743cb,Свердловская,,Нижний Тагил,Зари,42,,,,5.0,5.0,60.0,"2595,80"
1ff75883-1e4d-41cc-9a04-f150ebd5b376,Свердловская,,Нижний Тагил,Победы,29/1,,,,5.0,5.0,105.0,"5977,50"
200b03e9-f85d-4df6-87a1-ef3bf0da0347,Свердловская,,Нижний Тагил,Победы,24,,,,4.0,4.0,92.0,"5720,60"
988099ec-e3a6-47b9-9de5-30c1019f4329,Свердловская,,Нижний Тагил,Захарова,9,,,,9.0,9.0,252.0,"12027,50"
2d489a45-d0a6-4d99-9aab-8e6edba261d3,Свердловская,,Нижний Тагил,Захарова,10,,,,10.0,10.0,315.0,"15595,10"
b819aa28-cd02-488a-85a9-293d9c70a79b,Свердловская,,Нижний Тагил,Захарова,11,,,,9.0,9.0,178.0,"9432,70"
813352be-8925-4253-824b-274eb9c5c353,Свердловская,,Нижний Тагил,Захарова,12,,,,10.0,10.0,200.0,"9933,50"
74d6b4c4-7d12-bf4c-a0c4-1a4770cf1b26,Свердловская,,Нижний Тагил,Землячки,2/23,,,,3.0,1.0,12.0,"413,00"
a4beba7d-1dd6-4573-8552-3a7649559073,Свердловская,,Нижний Тагил,Землячки,3,,,,5.0,5.0,64.0,"4038,60"
5d8c1d87-d840-4d6f-9c29-263dc86f591c,Свердловская,,Нижний Тагил,Зои Космодемьянской,15,,,,2.0,2.0,16.0,"886,80"
3bfe3a34-e6d7-4e24-ad92-6618699fd5ca,Свердловская,,Нижний Тагил,Зои Космодемьянской,21,,,,5.0,1.0,60.0,"3215,60"
b632b5c5-6320-41b0-ba6b-cbacad40df8c,Свердловская,,Нижний Тагил,Индивидуальная,5,,,,5.0,1.0,60.0,"2643,80"
191ff91c-75b5-4d24-bd7c-6d93f5b814f6,Свердловская,,Нижний Тагил,Зои Космодемьянской,23,,,,3.0,1.0,30.0,"1289,10"
396a9413-6fb8-478b-8aef-7733ab6ba352,Свердловская,,Нижний Тагил,Ильича,32,,,,2.0,2.0,34.0,"1511,40"
ddbcecc4-9035-4fa3-87c0-80ceeaad55bb,Свердловская,,Нижний Тагил,Ильича,33,,,,5.0,5.0,56.0,"2738,30"
65de6910-e685-4687-8c0a-1be540e33af1,Свердловская,,Нижний Тагил,Ильича,35,,,,5.0,5.0,24.0,"1473,40"
80a676a7-f7ac-4478-ba9b-804b1d2640e1,Свердловская,,Нижний Тагил,Ильича,39,,,,5.0,5.0,80.0,"4276,50"
022afe9f-23e3-4e6d-99e3-72b70f6ae9a3,Свердловская,,Нижний Тагил,Ильича,41,,,,5.0,5.0,56.0,"2724,30"
d5868676-5eef-4aa0-9ac5-bbc0121d9f75,Свердловская,,Нижний Тагил,Ильича,42,,,,2.0,,,"1410,20"
229940f3-f3e7-45ec-97fd-eb8f0b08cc4c,Свердловская,,Нижний Тагил,Ильича,51,,,,3.0,3.0,24.0,"962,60"
aea2e4dd-d2b0-42e6-a19d-30756ba8db78,Свердловская,,Нижний Тагил,Ильича,53,,,,3.0,3.0,24.0,"953,90"
babc1af2-6f12-4b5e-9eea-aa7378689b03,Свердловская,,Нижний Тагил,Ильича,55,,,,3.0,3.0,24.0,"950,30"
dc510680-6d05-4a33-813d-afd170957d48,Свердловская,,Нижний Тагил,Ильича,57,,,,3.0,3.0,24.0,"949,00"
c6a86a5c-7e1f-4051-a591-32fe74545a36,Свердловская,,Нижний Тагил,Ильича,70,,,,9.0,9.0,244.0,"12316,90"
57fc8229-299b-415f-9043-015c73c28de7,Свердловская,,Нижний Тагил,Ильича,74,,,,9.0,9.0,71.0,"2382,80"
5d5096cb-84e2-4886-bfe2-23c94c7de992,Свердловская,,Нижний Тагил,Ильича,76,,,,9.0,9.0,251.0,"12252,70"
69ef146d-7658-4b9b-b08c-f69fa760b1d6,Свердловская,,Нижний Тагил,Ильича,80,,,,9.0,9.0,71.0,"2364,60"
8707ae06-3291-47da-8d5a-1ccfc389c02e,Свердловская,,Нижний Тагил,Ильича,82,,,,9.0,9.0,251.0,"12100,90"
76467bc1-702b-4074-821f-b65b16d780c3,Свердловская,,Нижний Тагил,Захарова,8,,,,10.0,10.0,80.0,"3832,30"
8b54a305-192e-4aa3-ac71-e0b8425cb024,Свердловская,,Нижний Тагил,Ильича,84,,,,9.0,1.0,81.0,"5421,90"
dbc8b7a7-f8c5-4d47-bf85-ac4042575a47,Свердловская,,Нижний Тагил,Захарова,7,,,,9.0,9.0,71.0,"1953,70"
57db7308-48a4-4e8a-9478-751a90ed2528,Свердловская,,Нижний Тагил,Землячки,6,,,,2.0,1.0,12.0,"313,00"
584a2bf3-c63d-41ef-925c-0b2b373c0134,Свердловская,,Нижний Тагил,Землячки,43,,,,5.0,1.0,58.0,"2511,90"
fe7fd889-daf7-4c69-ab93-c153df97a1a1,Свердловская,,Нижний Тагил,Землячки,45,,,,5.0,1.0,58.0,"1613,00"
10c2974e-d178-4a80-9b04-b1c657958a7c,Свердловская,,Нижний Тагил,Землячки,47,,,,5.0,5.0,80.0,"2117,20"
02a8c4e6-9c9d-45e4-8208-cdf6bee02f7c,Свердловская,,Нижний Тагил,Землячки,49,,,,5.0,1.0,63.0,"3194,00"
ef950aa2-c9ac-4ecb-a076-c44851d635c6,Свердловская,,Нижний Тагил,Зерновая,12,,,,5.0,5.0,70.0,"3426,32"
8cf1bbb1-dbb7-4860-9f92-c02aa77487f2,Свердловская,,Нижний Тагил,Зерновая,14,,,,5.0,5.0,79.0,"3738,10"
94bf64fd-8fb5-4120-b944-d92121e46911,Свердловская,,Нижний Тагил,Зерновая,20,,,,5.0,5.0,76.0,"3610,50"
491fa0c2-a31c-4c40-acc4-04f39940cc40,Свердловская,,Нижний Тагил,Зерновая,36А,,,,4.0,4.0,48.0,"1972,40"
eeddeffa-d578-4727-b8a0-1b93a4017359,Свердловская,,Нижний Тагил,Зерновая,36Б,,,,4.0,4.0,48.0,"2019,50"
f9e7f9ca-b7e5-400a-a593-76bf87bc9931,Свердловская,,Нижний Тагил,Зерновая,42,,,,5.0,5.0,78.0,"3593,70"
dfb49098-470c-4465-abd9-da95f596c30a,Свердловская,,Нижний Тагил,Зерновая,44,,,,5.0,5.0,70.0,"3480,60"
f3bd44fa-37df-4daf-9057-92ac13fa4c37,Свердловская,,Нижний Тагил,Землячки,12,,,,2.0,1.0,18.0,"1081,10"
6827c858-eb3c-95c7-330e-b2ffc8b92584,Свердловская,,Нижний Тагил,Землячки,10/26,,,,,,,
403f0648-c4ce-413d-9d31-39261d16c731,Свердловская,,Нижний Тагил,Землячки,10,,,,2.0,1.0,12.0,"736,00"
228f6af0-4d47-4765-9c2c-e4007e20c41c,Свердловская,,Нижний Тагил,Захарова,3,,,,9.0,9.0,234.0,"11094,70"
88f5bb1b-6ca1-4cb5-bfce-b3ca69f9f77b,Свердловская,,Нижний Тагил,Зари,83,,,,9.0,9.0,252.0,"13412,70"
20c52696-234e-45fd-b615-25d2290a8ee2,Свердловская,,Нижний Тагил,Зари,85,,,,9.0,9.0,144.0,"7620,60"
c2ccfdc3-7df9-4fe7-8225-6111e53d413f,Свердловская,,Нижний Тагил,Зари,99,,,,9.0,9.0,286.0,"15643,50"
fbabb8f2-2e3b-41bf-a45e-376427ce48c4,Свердловская,,Нижний Тагил,Зари,103,,,,9.0,0.0,144.0,"7600,30"
6151d7ec-0d56-48df-8809-3839cd99d2ce,Свердловская,,Нижний Тагил,Зари,105,,,,9.0,9.0,72.0,"3771,00"
25e91bd5-aef2-468d-9f61-c79af4413397,Свердловская,,Нижний Тагил,Зари,107,,,,9.0,9.0,252.0,"13555,00"
fef2d503-a969-4a5c-b5f8-e474c05f31bc,Свердловская,,Нижний Тагил,Зари,109,,,,,,,
7f65d3f1-dbbd-4880-ad3b-d4399c827aca,Свердловская,,Нижний Тагил,Захарова,1,,,,9.0,9.0,177.0,"8733,60"
eb754306-7459-40d8-b83d-dd5b2f690bc8,Свердловская,,Нижний Тагил,Захарова,2,,,,9.0,9.0,286.0,"15756,70"
1473fda1-b36d-481e-bd2d-e8fd57176074,Свердловская,,Нижний Тагил,Захарова,5,,,,9.0,9.0,210.0,"10528,00"
e3ad3d79-e9dc-4abb-aa39-eef957cf7449,Свердловская,,Нижний Тагил,Захарова,6,,,,10.0,10.0,200.0,"9787,00"
3cbed27f-4f3a-48bf-9258-6744f1278d73,Свердловская,,Нижний Тагил,Ильича,86,,,,9.0,9.0,180.0,"9722,20"
481376bc-e221-4e6f-a0f9-420f258dc6cd,Свердловская,,Нижний Тагил,Ильича,90,,,,15.0,15.0,140.0,"7212,80"
